Code,Country,Year,CO2_Emissions,GDP,Ag_perc_GDP,Agri_GDP,Population,Total_Land_sq_km,Ag_perc_land,Agri_Land_sq_km,Total_Crop_Yield_t_ha,Total_Pesticides,Quartile,Z-Score,Is-Outlier
GUY,Guyana,2009,1629.99999523163,6535703000.0,0.2942412,1923073093.5635998,752095,196850.0,5.29337058674117,1041999.9999999993,677.7530853100001,391.73,Q1,-0.14937067936416187,False
GUY,Guyana,2010,1759.99999046326,6784826400.0,0.28528433,1935604653.690312,749258,196850.0,5.29337058674117,1041999.9999999993,724.33258827,449.34,Q1,-0.10519442504989861,False
GUY,Guyana,2011,1830.00004291534,7339428000.0,0.25683601,1885029403.20228,746158,196850.0,5.29337058674117,1041999.9999999993,667.57308816,502.36,Q1,-0.08140719249173572,False
GUY,Guyana,2012,2000.0,7771500000.0,0.25440008,1977070221.7199998,746297,196850.0,5.29337058674117,1041999.9999999993,752.32639066,2282.0,Q1,-0.023638257006740007,False
GUY,Guyana,2013,1980.00001907349,7874387500.0,0.25647573,2019589282.365375,750021,196850.0,5.29337058674117,1041999.9999999993,752.24998426,2590.81,Q1,-0.030434597592104533,False
GUY,Guyana,2014,2059.99994277954,7914798000.0,0.24594086,1946572226.84628,754230,196850.0,5.29337058674117,1041999.9999999993,1624.01767393,2635.9,Q1,-0.003249235250643029,False
GUY,Guyana,2015,2079.99992370605,8552349700.0,0.25443121,2175984682.5141373,758785,196850.0,5.29337058674117,1041999.9999999993,1954.84024995,875.28,Q1,0.003547105334721497,False
GUY,Guyana,2016,2480.00001907349,8603742000.0,0.20387241,1754065616.5582201,763552,196850.0,5.29337058674117,1041999.9999999993,2087.75297485,557.97,Q1,0.1394740790795806,False
GUY,Guyana,2017,2470.00002861023,9448242000.0,0.22758026,2150233370.9029202,768483,196850.0,5.29337058674117,1041999.9999999993,2241.0830718499997,532.23,Q1,0.13607590878689663,False
GUY,Guyana,2018,2589.99991416931,9676122000.0,0.19535694,1890297584.98668,791563,196850.0,5.29337058674117,1041999.9999999993,1962.891573556,575.9,Q1,0.1768539522990906,False
GUY,Guyana,2019,2849.99990463257,10184115000.0,0.17595337,1791929354.71755,807667,196850.0,5.29337058674117,1041999.9999999993,2220.51695335,704.5,Q1,0.2652064609276171,False
HTI,Haiti,1990,1020.0,10493994000.0,0.29736752,3120572970.67488,6854444,27560.0,57.9462989840348,1596999.999999999,340.68989437,181.28,Q1,-0.3566592632832429,False
HTI,Haiti,1991,1000.0,10386316000.0,0.29898800000000003,3105383848.208,6995456,27560.0,57.9100145137881,1596000.0,351.77209474,157.55,Q1,-0.36345561035011026,False
HTI,Haiti,1992,900.0,10238646000.0,0.3412061,3493488470.9406,7136576,27560.0,57.1480406386067,1575000.0000000007,352.69479489,99.76,Q1,-0.3974373456844473,False
HTI,Haiti,1993,690.0,10052026000.0,0.30847041999999997,3100752682.0709195,7278182,27560.0,57.1480406386067,1575000.0000000007,361.6515952,95.44,Q1,-0.46879898988655505,False
HTI,Haiti,1994,190.0,8724739000.0,0.33928257,2960151870.49923,7419777,27560.0,57.8737300435414,1595000.000000001,361.21459466,135.92,Q1,-0.6387076665582402,False
HTI,Haiti,1995,900.0,11378252000.0,0.23555397,2680192430.26044,7562551,27560.0,57.6923076923077,1590000.0000000002,360.61179104999997,178.6,Q1,-0.3974373456844473,False
HTI,Haiti,1996,1060.0,13136088000.0,0.19495361,2560927776.87768,7707560,27560.0,57.6923076923077,1590000.0000000002,361.5651923,251.23,Q1,-0.34306656914950806,False
HTI,Haiti,1997,1270.0,13722216000.0,0.20814661,2856232742.08776,7854304,27560.0,61.3207547169811,1689999.999999999,361.15929435,267.95,Q1,-0.2717049249474003,False
HTI,Haiti,1998,1310.0,13699005000.0,0.21162474,2899048371.3837,8002146,27560.0,61.3207547169811,1689999.999999999,400.45759092,396.42,Q1,-0.25811223081366547,False
HTI,Haiti,1999,1380.0,15408729000.0,0.22561071,3476374289.88759,8151302,27560.0,61.3207547169811,1689999.999999999,399.63728846,359.33,Q1,-0.23432501607962958,False
HTI,Haiti,2000,1470.0,18415276000.0,0.17185516,3164760203.42416,8303151,27560.0,61.3207547169811,1689999.999999999,379.08019488,371.91,Q1,-0.20374145427872625,False
HTI,Haiti,2001,1600.0,17882728000.0,0.16450579,2941812296.99512,8455916,27560.0,60.5950653120465,1670000.0000000016,397.78258887000004,310.12,Q1,-0.1595651983440881,False
HTI,Haiti,2002,1830.00004291534,17793604000.0,0.15846504,2819664169.60416,8607647,27560.0,60.5950653120465,1670000.0000000016,352.75649554999995,392.05,Q1,-0.08140719249173572,False
HTI,Haiti,2003,1809.99994277954,18162850000.0,0.16720142,3036854311.2469997,8759912,27560.0,60.5950653120465,1670000.0000000016,352.68558627000004,457.46,Q1,-0.08820357358648559,False
HTI,Haiti,2004,1669.99995708466,17270395000.0,0.15850521,2737447586.2579503,8910267,27560.0,60.5950653120465,1670000.0000000016,399.85229300000003,454.97,Q1,-0.13577799819342942,False
HTI,Haiti,2005,1700.00004768372,17456194000.0,0.18053013,3151368972.1252203,9061274,27560.0,64.2235123367199,1770000.0000000007,401.10879378,434.67,Q1,-0.1255834468059956,False
HTI,Haiti,2006,1720.00002861023,17258643000.0,0.17716303,3057593487.5682898,9216568,27560.0,64.2235123367199,1770000.0000000007,402.33249123,476.29,Q1,-0.11878710622063106,False
HTI,Haiti,2007,2049.99995231628,18934372000.0,0.19075106000000003,3611751529.4343204,9373301,27560.0,64.2235123367199,1770000.0000000007,401.43528884,518.09,Q1,-0.006647405543326992,False
HTI,Haiti,2008,2029.99997138977,17805283000.0,0.18432615,3281979265.05045,9530783,27560.0,64.2235123367199,1770000.0000000007,401.32449525000004,748.67,Q1,-0.013443746128691517,False
HTI,Haiti,2009,1990.00000953674,18411647000.0,0.18793465,3460186434.8685503,9689586,27560.0,65.9045718432511,1816330.0000000005,407.93859179,733.65,Q1,-0.02703642729942397,False
HTI,Haiti,2010,2460.00003814697,18175685000.0,0.20232695,3677430910.21075,9803299,27560.0,71.988388969521,1983999.9999999986,404.90388808,1037.44,Q1,0.13267773849421266,False
HTI,Haiti,2011,2700.00004768372,18517785000.0,0.20043119999999998,3711541868.8919997,9914904,27560.0,72.8955007256894,2009000.0,412.51679435,881.9,Q1,0.21423390653737467,False
HTI,Haiti,2012,2420.00007629395,18732806000.0,0.19469904,3647259344.7062397,10069769,27560.0,73.4397677793904,2023999.9999999993,414.17059585000004,865.92,Q1,0.11908505732348362,False
HTI,Haiti,2013,2650.00009536743,18899737000.0,0.193275,3652846668.675,10222365,27560.0,75.0362844702467,2067999.999999999,422.62898681,506.84,Q1,0.19724305507395826,False
HTI,Haiti,2014,3019.99998092651,19568140000.0,0.17829762999999998,3488952985.5081997,10373241,27560.0,75.0362844702467,2067999.999999999,418.24858942000003,393.19,Q1,0.32297543692199476,False
HTI,Haiti,2015,3279.99997138977,20461537000.0,0.17219898,3523455800.63226,10523249,27560.0,75.0362844702467,2067999.999999999,419.51709291,386.78,Q1,0.4113279455505213,False
HTI,Haiti,2016,3359.99989509583,19794598000.0,0.17983515,3559764500.5197,10671460,27560.0,75.0362844702467,2067999.999999999,417.45699385,465.09,Q1,0.4385133078919862,False
HTI,Haiti,2017,3329.99992370605,18162321000.0,0.18826471,3419324095.99191,10817758,27560.0,72.9317851959361,2009999.9999999988,418.59679375999997,620.65,Q1,0.4283187970139343,False
HTI,Haiti,2018,3289.99996185303,17576511000.0,0.18706015,3287864784.13665,10962373,27560.0,72.3875181422351,1994999.9999999993,415.84149677999994,646.12,Q1,0.4147261158432053,False
HTI,Haiti,2019,3319.9999332428,17503060000.0,0.19187405,3358383009.593,11105164,27560.0,64.9492017416546,1790000.000000001,412.91559273000007,695.93,Q1,0.42492062672125375,False
ISL,Iceland,1995,2000.0,8842123000.0,0.08787497500000001,777001337.571925,267517,100250.0,18.9426433915212,1899000.0000000005,491.4624,3.21,Q1,-0.023638257006740007,False
ISL,Iceland,1996,2270.0,9060804000.0,0.08580028,777419520.2251201,268968,100250.0,18.9226932668329,1896999.9999999984,482.582099,3.21,Q1,0.06811242839596997,False
ISL,Iceland,1997,2150.0,9971133000.0,0.08045891,802266492.6450299,271193,100250.0,18.9027431421446,1894999.9999999963,588.812988,3.21,Q1,0.027334345994765533,False
ISL,Iceland,1998,2150.0,10435446000.0,0.08109185000000001,846229621.7151,274119,100250.0,18.8628428927681,1891000.000000002,613.355198,3.21,Q1,0.027334345994765533,False
ISL,Iceland,1999,2120.0,11171425000.0,0.07600721,849108845.9742501,277450,100250.0,18.8428927680798,1889000.0,616.8928997,3.21,Q1,0.017139825394464424,False
ISL,Iceland,2000,2230.0,11070060000.0,0.069789987,772579343.48922,281294,100250.0,18.8428927680798,1889000.0,659.579997,4.18,Q1,0.05451973426223515,False
ISL,Iceland,2001,2160.0,11638281000.0,0.074683414,869186558.171334,285060,100250.0,18.8428927680798,1889000.0,725.9523957,4.74,Q1,0.030732519528199234,False
ISL,Iceland,2002,2240.00000953674,11610155000.0,0.07494012,870066408.9186,287609,100250.0,18.8229426433915,1886999.999999998,691.445577,4.0,Q1,0.05791791103641859,False
ISL,Iceland,2003,2230.00001907349,11665776000.0,0.06423515,749352871.2264,289615,100250.0,18.8029925187032,1884999.9999999958,678.2710997,4.0,Q1,0.054519740743738034,False
ISL,Iceland,2004,2319.9999332428,12295735000.0,0.052839317000000004,649698239.4129951,292171,100250.0,18.7930174563591,1883999.9999999998,752.0169989999999,6.0,Q1,0.0851032733778835,False
ISL,Iceland,2005,2289.99996185303,13454311000.0,0.04703769,632859709.98159,296851,100250.0,18.7730673316708,1881999.9999999974,898.0843789999999,5.0,Q1,0.07490876249983501,False
ISL,Iceland,2006,2329.99992370605,13095862000.0,0.04753703,622538384.76986,303883,100250.0,18.7630922693267,1881000.0000000019,1008.9717949999999,5.0,Q1,0.08850144367056406,False
ISL,Iceland,2007,2380.00011444092,13818891000.0,0.041301069999999995,570734984.5133699,311661,100250.0,18.713216957606,1876000.0000000016,1075.716796,5.34,Q1,0.10549237615275117,False
ISL,Iceland,2008,2180.0000667572,17616552000.0,0.047818723,842401020.303096,317519,100250.0,18.713216957606,1876000.0000000016,1163.4487749999998,5.73,Q1,0.037528889280321616,False
ISL,Iceland,2009,2109.99989509583,15098466000.0,0.05650969,853209633.13554,318619,100250.0,18.7032418952618,1874999.9999999956,1123.451,4.37,Q1,0.013741616212773386,False
ISL,Iceland,2010,1960.00003814697,13883668000.0,0.06284171599999999,872473521.4942878,318163,100250.0,18.6932668329177,1873999.9999999995,1159.385794,2.73,Q1,-0.03723093817747246,False
ISL,Iceland,2011,1889.99998569489,14248506000.0,0.06417947,914461563.3718201,319140,100250.0,18.6852867830424,1873200.0000000007,1184.767167,3.43,Q1,-0.06101817073563535,False
ISL,Iceland,2012,1860.00001430511,14826808000.0,0.06548052,970867097.78016,320847,100250.0,18.6753117206983,1872200.0000000047,1325.1961999999999,3.14,Q1,-0.07121268161368724,False
ISL,Iceland,2013,2029.99997138977,14737570000.0,0.05843717,861221883.4769,323891,100250.0,18.6753117206983,1872200.0000000047,1211.3052997,2.41,Q1,-0.013443746128691517,False
ISL,Iceland,2014,2049.99995231628,14973052000.0,0.052671710000000004,788656252.7589201,327516,100250.0,18.6753117206983,1872200.0000000047,1239.4209999999998,3.88,Q1,-0.006647405543326992,False
ISL,Iceland,2015,2059.99994277954,15658370000.0,0.052909145000000005,828470968.79365,330962,100250.0,18.6733167082294,1871999.9999999974,1228.5192900000002,4.08,Q1,-0.003249235250643029,False
ISL,Iceland,2016,1629.99999523163,16145872000.0,0.04574657,738618263.65904,335572,100250.0,18.6733167082294,1871999.9999999974,1293.7609846999999,3.0,Q1,-0.14937067936416187,False
ISL,Iceland,2017,1669.99995708466,16667592000.0,0.03778,629701625.76,343536,100250.0,18.6733167082294,1871999.9999999974,1251.3381940000002,2.0,Q1,-0.13577799819342942,False
ISL,Iceland,2018,1700.00004768372,16951725000.0,0.03905105,661982660.56125,352861,100830.0,18.565903005058,1871999.9999999981,1159.056893,2.0,Q1,-0.1255834468059956,False
ISL,Iceland,2019,1639.99998569489,17972625000.0,0.043850317,788105303.572125,360709,100830.0,18.565903005058,1871999.9999999981,1183.8000980000002,0.98,Q1,-0.1459725090714779,False
JAM,Jamaica,1993,8320.0,14182543000.0,0.076472497,1084574477.019871,2449911,10830.0,46.4450600184672,502999.9999999998,832.1268896600001,1217.44,Q1,2.12400741612336,False
JAM,Jamaica,1994,8380.0,14210192000.0,0.08506511,1208791545.60112,2475225,10830.0,46.1680517082179,499999.9999999999,838.57729765,1217.44,Q1,2.1443964573239622,False
JAM,Jamaica,1995,8680.0,14409620000.0,0.0859709,1238808000.058,2500152,10830.0,45.8910433979686,496999.99999999994,842.37749552,1258.99,Q1,2.2463416633269735,False
JAM,Jamaica,1996,9040.0,14735584000.0,0.08003410000000001,1179349203.4144,2524471,10830.0,45.6140350877193,494000.00000000006,849.8065912300001,1316.11,Q1,2.3686759105305866,False
JAM,Jamaica,1997,9200.0,14650667000.0,0.07633852,1118410235.79284,2547852,10830.0,45.1523545706371,488999.9999999998,825.16409296,620.7,Q1,2.423046687065526,False
JAM,Jamaica,1998,9720.0,14917281000.0,0.071712356,1069753365.6240361,2569741,10830.0,44.6906740535549,483999.9999999996,833.0528919199999,1094.84,Q1,2.5997517108040786,False
JAM,Jamaica,1999,9980.0,15271753000.0,0.066795974,1020091616.3224219,2589797,10830.0,44.5060018467221,482000.00000000035,854.59309535,1332.92,Q1,2.6881042226733545,False
JAM,Jamaica,2000,10060.0,15567360000.0,0.062319000000000006,970142307.8400002,2607828,10830.0,44.2289935364728,479000.0000000004,847.4892917899999,1379.22,Q1,2.7152896109408244,False
JAM,Jamaica,2001,10080.0,15637285000.0,0.06120736,957116932.4176,2624409,10830.0,44.2289935364728,479000.0000000004,862.22239455,1491.75,Q1,2.7220859580076917,False
JAM,Jamaica,2002,10250.0,15710017000.0,0.055443040000000006,871011100.9316801,2640581,10830.0,43.7673130193906,474000.0000000002,846.12218874,1372.63,Q1,2.779854908076065,False
JAM,Jamaica,2003,10590.0001525879,17195205000.0,0.05213862,896534259.3170999,2656627,10830.0,43.7673130193906,474000.0000000002,865.4272919800001,1440.51,Q1,2.8953928600648267,False
JAM,Jamaica,2004,10569.9996948242,17528779000.0,0.049821653,873312744.851687,2672226,10830.0,43.5826408125577,471999.9999999999,856.38058984,1355.12,Q1,2.8885963574419105,False
JAM,Jamaica,2005,10560.0004196167,18850212000.0,0.051862407,977617366.7802839,2687069,10830.0,43.1209602954755,466999.99999999965,846.43399092,1373.23,Q1,2.885198430205546,False
JAM,Jamaica,2006,12060.0004196167,19535192000.0,0.05155826,1007200508.28592,2700972,10830.0,43.1209602954755,466999.99999999965,864.9962921,1243.58,Q1,3.394924460220601,True
JAM,Jamaica,2007,12020.0004577637,20697547000.0,0.046176066,955731296.310102,2713809,10830.0,42.8439519852262,463999.9999999997,871.67709038,1288.62,Q1,3.3813317790498787,True
JAM,Jamaica,2008,9619.99988555908,20580848000.0,0.04899122,1008280852.1545601,2725632,10830.0,41.4589104339797,449000.0000000002,858.88958804,1286.84,Q1,2.5657699365807307,False
JAM,Jamaica,2009,7880.00011444092,20663855000.0,0.054722679999999996,1130781524.7314,2737001,10830.0,41.1819021237304,446000.0000000003,873.2208907400001,1252.09,Q1,1.9744878195412876,False
JAM,Jamaica,2010,7480.00001907349,21172873000.0,0.052689969999999996,1115598043.18381,2748573,10830.0,38.9012003693444,421299.9999999999,854.0758911800001,1034.18,Q1,1.838560845796432,False
JAM,Jamaica,2011,7530.00020980835,21616742000.0,0.05647287,1220759460.78954,2760492,10830.0,38.8273314866113,420500.00000000035,885.64609337,1108.54,Q1,1.8555517782786157,False
JAM,Jamaica,2012,6960.00003814697,22558843000.0,0.057714404999999996,1301970201.233415,2772431,10830.0,38.7626962142198,419800.00000000047,872.25869033,1278.96,Q1,1.661855828539379,False
JAM,Jamaica,2013,7400.00009536743,23061316000.0,0.059704795,1376871144.2102199,2783689,10830.0,38.6703601108033,418799.99999999977,871.83029113,1218.48,Q1,1.811375483454967,False
JAM,Jamaica,2014,7190.00005722046,23113690000.0,0.0597249,1380462823.881,2793756,10830.0,38.5872576177285,417899.99999999965,874.2371904,1138.79,Q1,1.7400138262898568,False
JAM,Jamaica,2015,7090.00015258789,23385150000.0,0.06308335999999999,1475213836.1039999,2802535,10830.0,38.5041551246537,416999.9999999996,876.4046929499999,1051.14,Q1,1.7060321233630276,False
JAM,Jamaica,2016,7570.00017166138,23518990000.0,0.06598788,1551968289.8411999,2809919,10830.0,38.5041551246537,416999.9999999996,897.0876931800001,1409.14,Q1,1.869144459449348,False
JAM,Jamaica,2017,7219.99979019165,23969087000.0,0.06631786,1589578555.9938202,2815767,10830.0,38.5041551246537,416999.9999999996,895.80629299,1560.62,Q1,1.7502082561491348,False
JAM,Jamaica,2018,8609.99965667725,24710320000.0,0.065921783,1628948352.90056,2820103,10830.0,38.5041551246537,416999.9999999996,898.0546962400001,1761.15,Q1,2.222554331925909,False
JAM,Jamaica,2019,8390.00034332275,24867324000.0,0.070196495,1745598984.82938,2823275,10830.0,38.5041551246537,416999.9999999996,891.4904914600002,1500.4,Q1,2.1477947475244243,False
LSO,Lesotho,1990,340.0,4096887300.0,0.1216165,498249094.32045,1809697,30360.0,76.4492753623188,2320999.9999999986,70.40829983,5.47,Q1,-0.5877350635567347,False
LSO,Lesotho,1991,350.0,4222114300.0,0.07325,309269872.47499996,1842383,30360.0,76.5151515151515,2322999.9999999995,58.2305999,5.47,Q1,-0.5843368900233009,False
LSO,Lesotho,1992,350.0,4185576200.0,0.09077085500000001,379928330.341651,1873281,30360.0,76.9433465085639,2336000.0,58.254299950000004,5.47,Q1,-0.5843368900233009,False
LSO,Lesotho,1993,360.0,4623070700.0,0.08330235500000001,385112676.64149857,1901801,30360.0,76.8774703557312,2333999.9999999995,59.74779928,5.47,Q1,-0.5809387164898673,False
LSO,Lesotho,1994,360.0,4601298400.0,0.08262433,380179197.430072,1927709,30360.0,76.7127799736495,2328999.999999999,59.59859711,5.47,Q1,-0.5809387164898673,False
LSO,Lesotho,1995,370.0,4838007000.0,0.08780632000000001,424807590.80424005,1951442,30360.0,76.5480895915678,2323999.9999999986,61.243799010000004,5.47,Q1,-0.5775405429564335,False
LSO,Lesotho,1996,370.0,5323212000.0,0.076892834,409316856.66280794,1972424,30360.0,76.6139657444005,2325999.999999999,63.381298,5.47,Q1,-0.5775405429564335,False
LSO,Lesotho,1997,380.0,5487386600.0,0.070031967,384292477.2874422,1988139,30360.0,76.7127799736495,2328999.999999999,64.10469706,5.47,Q1,-0.5741423694229998,False
LSO,Lesotho,1998,390.0,4801481700.0,0.08322993000000001,399626985.78728104,1998049,30360.0,76.7127799736495,2328999.999999999,64.93089977999999,7.07,Q1,-0.5707441958895662,False
LSO,Lesotho,1999,390.0,4882689000.0,0.0878463,428926162.7007,2003238,30360.0,76.7127799736495,2328999.999999999,63.81909780999999,10.27,Q1,-0.5707441958895662,False
LSO,Lesotho,2000,390.0,4988555000.0,0.078271346,390460914.44503003,2003918,30360.0,76.8774703557312,2333999.9999999995,63.131299999999996,19.83,Q1,-0.5707441958895662,False
LSO,Lesotho,2001,400.0,5308830700.0,0.08298871000000001,440573011.40139705,2000859,30360.0,76.8774703557312,2333999.9999999995,64.43919762,22.89,Q1,-0.5673460223561324,False
LSO,Lesotho,2002,409.999996423721,5364089000.0,0.06395313,343050281.14857,1994686,30360.0,75.8893280632411,2303999.9999999995,62.28399990999999,44.8,Q1,-0.5639478500379804,False
LSO,Lesotho,2003,409.999996423721,5408857000.0,0.06346886,343293987.69302,1985060,30360.0,75.8893280632411,2303999.9999999995,62.879097400000006,50.27,Q1,-0.5639478500379804,False
LSO,Lesotho,2004,430.000007152557,5398384600.0,0.05984007,323039712.350922,1971132,30360.0,76.2187088274045,2314000.0000000005,64.25179936,59.68,Q1,-0.5571514993252683,False
LSO,Lesotho,2005,430.000007152557,5532724700.0,0.0567113,313768010.27911,1953080,30360.0,76.6469038208169,2327000.000000001,64.13959998,47.71,Q1,-0.5571514993252683,False
LSO,Lesotho,2006,430.000007152557,5647892000.0,0.04842765,273514137.0138,1945066,30360.0,75.9881422924901,2306999.9999999995,62.96899799,44.86,Q1,-0.5571514993252683,False
LSO,Lesotho,2007,439.999997615814,5455176000.0,0.04889987,266757397.22711998,1953272,30360.0,76.7127799736495,2328999.999999999,63.54729934999999,42.02,Q1,-0.5537533290325855,False
LSO,Lesotho,2008,460.00000834465,6084903000.0,0.04897049,297980681.51247,1966547,30360.0,77.7997364953887,2362000.000000001,64.38429993999999,39.55,Q1,-0.5469569783198733,False
LSO,Lesotho,2009,529.999971389771,5947589600.0,0.055035243,327327038.9002728,1980885,30360.0,77.0421607378129,2339000.0,63.289697960000005,35.73,Q1,-0.5231697761437466,False
LSO,Lesotho,2010,550.000011920929,5373188600.0,0.048621755,261253859.677993,1996257,30360.0,76.6139657444005,2325999.999999999,66.25479983,28.45,Q1,-0.5163734153036884,False
LSO,Lesotho,2011,569.999992847443,5463555000.0,0.04543951500000001,248261289.37582505,2014015,30360.0,76.1528326745718,2312000.0,64.7278999,25.63,Q1,-0.5095770747183225,False
LSO,Lesotho,2012,620.000004768372,5954019000.0,0.04895308499999999,291467598.19861495,2034363,30360.0,75.2733860342556,2285300.0,62.850799929999994,25.73,Q1,-0.4925862030002154,False
LSO,Lesotho,2013,610.000014305115,6196070000.0,0.050643635,313791507.51445,2056508,30360.0,74.1798418972332,2252100.0,65.75749964,26.1,Q1,-0.49598437329289835,False
LSO,Lesotho,2014,610.000014305115,6564484000.0,0.039607146,260000476.20266402,2080091,30360.0,74.9769433465086,2276300.0000000014,64.39229583000001,20.72,Q1,-0.49598437329289835,False
LSO,Lesotho,2015,649.999976158142,6964518000.0,0.037819035,263391350.00013,2104613,30360.0,73.2213438735178,2223000.0000000005,64.67539993,87.03,Q1,-0.4823916921221669,False
LSO,Lesotho,2016,689.999997615814,6707155500.0,0.048846226,327619233.370143,2130426,30360.0,77.6021080368907,2356000.0000000014,66.53929884,95.06,Q1,-0.46879899069674286,False
LSO,Lesotho,2017,699.999988079071,6344624000.0,0.04964821,314999224.72304,2157116,30360.0,79.6442687747035,2417999.9999999986,68.3469987,140.57,Q1,-0.4654008204040599,False
LSO,Lesotho,2018,730.000019073486,5654964700.0,0.042497754,240323298.69928378,2183612,30360.0,80.1482213438735,2433299.9999999995,66.84499982999999,91.65,Q1,-0.45520628927131873,False
LSO,Lesotho,2019,769.999980926514,5727321000.0,0.04518108,258766548.28667998,2209414,30360.0,80.1383399209486,2432999.9999999995,67.57299769000001,166.04,Q1,-0.4416136081005869,False
LBR,Liberia,2000,430.0,2834810000.0,0.7607454,2156568667.374,2928117,96320.0,14.1934821428571,1367116.1999999958,140.63639834,67.92,Q1,-0.5571515017558313,False
LBR,Liberia,2001,450.0,2469950000.0,0.76533585,1890341282.7075,3015343,96320.0,14.5067794850498,1397292.9999999967,140.41069719400002,63.19,Q1,-0.5503551546889639,False
LBR,Liberia,2002,449.999988079071,2532382200.0,0.79042366,2001654807.042852,3094792,96320.0,14.8211409883721,1427572.3000000007,140.13539696,63.7,Q1,-0.5503551587399025,False
LBR,Liberia,2003,479.999989271164,1876107500.0,0.7224039000000001,1355307374.81925,3119533,96320.0,15.1354640780731,1457847.900000001,140.01849837999998,84.04,Q1,-0.5401606377345075,False
LBR,Liberia,2004,560.000002384186,3567929600.0,0.650474,2320845438.6304,3156892,96320.0,15.449584717608,1488104.0000000026,140.41069936000002,112.58,Q1,-0.5129752450110054,False
LBR,Liberia,2005,670.000016689301,3561265400.0,0.6603273000000001,2351600766.16542,3301017,96320.0,15.75958160299,1517962.8999999969,141.03959678,175.28,Q1,-0.47559533128210835,False
LBR,Liberia,2006,689.999997615814,3322671400.0,0.6381802400000001,2120463231.4931362,3490792,96320.0,16.0693563122924,1547800.4000000039,140.06299984999998,297.78,Q1,-0.46879899069674286,False
LBR,Liberia,2007,639.999985694885,3120571400.0,0.6559815,2047037107.8291,3669051,96320.0,16.3743864202658,1577180.9000000018,142.99889908,382.15,Q1,-0.4857898624148499,False
LBR,Liberia,2008,540.000021457672,3391000600.0,0.6517457,2210070059.74742,3821007,96320.0,16.6862728405316,1607221.8000000038,143.90019798,424.91,Q1,-0.5197715855963713,False
LBR,Liberia,2009,540.000021457672,3323353600.0,0.58035748,1928733120.444928,3943036,96320.0,16.9967929817276,1637131.1000000027,146.12139806,422.23,Q1,-0.5197715855963713,False
LBR,Liberia,2010,730.000019073486,3420870000.0,0.4480003,1532550786.2610002,4058897,96320.0,17.3072529069767,1667034.5999999957,147.05149894,493.5,Q1,-0.45520628927131873,False
LBR,Liberia,2011,850.000023841858,3558096600.0,0.443005,1576254584.283,4221178,96320.0,17.6148162375415,1696659.0999999973,146.77569836,578.61,Q1,-0.4144282052497388,False
LBR,Liberia,2012,949.999988079071,3776731400.0,0.4671273,1764214341.70722,4373045,96320.0,17.926040282392,1726636.1999999976,153.20769626999999,658.95,Q1,-0.3804464820682173,False
LBR,Liberia,2013,920.000016689301,3976916000.0,0.39529960000000003,1572073304.0336,4470245,96320.0,18.2366206395349,1756551.3000000017,150.62189571,732.24,Q1,-0.3906409929462658,False
LBR,Liberia,2014,1220.00002861023,4484547000.0,0.36499084000000004,1636818576.5494802,4564301,96320.0,18.5462344269103,1786373.3,149.89599779999998,793.93,Q1,-0.2886957828923162,False
LBR,Liberia,2015,1259.99999046326,5412182000.0,0.34403754999999997,1861993835.4341,4659438,96320.0,18.8585257475083,1816453.1999999993,149.35719686,648.86,Q1,-0.27510310172158375,False
LBR,Liberia,2016,1409.9999666214,5812485000.0,0.35918712999999997,2087769805.31805,4755607,96320.0,19.1702938122924,1846482.700000004,145.98759529,662.36,Q1,-0.22413050682195595,False
LBR,Liberia,2017,1279.99997138977,6477025300.0,0.35942616,2328012331.801848,4848927,96320.0,19.4838901578073,1876688.2999999989,152.81239444,686.66,Q1,-0.2683067611362192,False
LBR,Liberia,2018,1129.99999523163,7667074600.0,0.354967,2721558469.5382,4944727,96320.0,19.7975892857143,1906903.8000000012,152.94579837,897.0,Q1,-0.319279356035847,False
LBR,Liberia,2019,1179.99994754791,6212169700.0,0.36437153,2263537778.208641,5043720,96320.0,19.9651162790698,1923040.0000000033,152.84589552,937.34,Q1,-0.302288504572434,False
MWI,Malawi,1990,550.0,9986730000.0,0.32007939999999996,3196546546.3619995,9545860,94280.0,44.7390750954603,4217999.999999997,571.32919967,171.8,Q1,-0.5163734193546269,False
MWI,Malawi,1991,640.0,10694500000.0,0.32976982,3526723339.99,9844228,94280.0,45.8209588459907,4320000.000000004,600.5804861000001,171.8,Q1,-0.48578985755372356,False
MWI,Malawi,1992,630.0,9468093000.0,0.29055174,2750970895.63182,10135082,94280.0,45.2906236741621,4270000.000000003,601.493489816,171.8,Q1,-0.48918803108715725,False
MWI,Malawi,1993,720.0,10169286000.0,0.37248077,3787863479.63022,10284027,94280.0,45.2906236741621,4270000.000000003,574.57869537,171.8,Q1,-0.4586044692862539,False
MWI,Malawi,1994,740.0,11839840000.0,0.18582263999999998,2200110325.9775996,10164900,94280.0,43.1692829868477,4070000.000000001,607.38889032,171.8,Q1,-0.45180812221938654,False
MWI,Malawi,1995,750.0,11366954000.0,0.22344343,2539871190.41222,10150123,94280.0,45.3966907085278,4280000.000000001,604.7013889560002,171.8,Q1,-0.44840994868595285,False
MWI,Malawi,1996,740.0,10969154000.0,0.26131813000000004,2866438810.9620204,10352228,94280.0,46.457361052185,4380000.000000002,611.55199969,171.8,Q1,-0.45180812221938654,False
